92275194	疆山牧歌	None	长阳路1665号	121.53415	31.269914	55831829	10	None	3243	None
67289051	巴依老爷新疆特色烤肉	None	凯旋北路1616号	121.411973	31.228418	15316200001	7	9177	3243	None
82295214	波罗奇餐厅	None	崮山路羽山生活广场一楼L116-117	121.560533	31.239195		5	807	3243	None
21173577	耶里夏丽(正大广场店)	耶里夏丽	陆家嘴西路168号正大广场西区2层	121.49924	31.236703	58889211	5	801	3243	None
5275754	耶里夏丽(东方店)	耶里夏丽	东方路918号	121.527564	31.222336	50201057	5	802	3243	None
21225390	耶里夏丽(百联真光路店)	耶里夏丽	真光路1288号百联中环购物广场A区4层	121.382986	31.245905	62681633	7	818	3243	None
90997201	阿斯塔纳新疆美食餐厅	None	曹杨路450号绿地和创大厦下沉式广场	121.419849946	31.2366803498	15221067757	7	None	3243	None
18201820	阿罗新疆餐厅(金玉兰广场店)	阿罗新疆餐厅	打浦路1号金玉兰广场2层	121.4705	31.20464	33318528	1	838	3243	None
75107881	炬宝烹西域清真美食	None	漕宝路3509号汇宝购物广场1层	121.348730112	31.155319479	18101799051	12	848	3243	None
22360812	亚克西	None	白城路106号	121.543787	31.311693	13122288854	10	856	3243	None
22656889	耶里夏丽(绿地正大乐城店)	耶里夏丽	陆翔路111号绿地正大乐城1层	121.37173	31.34499	36512257	13	8442	3243	None
71387769	阿里家MissAli(雁荡路店)	阿里家MissAli	雁荡路101号	121.46978	31.21917	63085165	1	835	3243	None
92080891	拜格里格	None	罗城路627号附近	121.437124	31.149683	15001717017	2	873	3243	None
27304177	回乡缘西域餐厅(三号湾广场店)	回乡缘西域餐厅	国定路333号三号湾广场2层	121.509131	31.296303	65382766	10	854	3243	None
90917482	龟兹古丽新疆餐厅(鹿都国际商业广场店)	龟兹古丽新疆餐厅	松汇中路568号鹿都国际商业广场2层	121.234584	31.004495	13671708571	5937	None	3243	None
5420800	耶里夏丽(五角场店)	耶里夏丽	政通路218号4楼	121.513289	31.302858	55661057	10	854	3243	None
69623469	龟兹古丽新疆餐厅	None	梅川路1275号	121.382506	31.242829	52603351	7	818	3243	None
8249113	耶里夏丽(龙之梦购物中心虹口店)	耶里夏丽	西江湾路388号龙之梦购物中心B座5层	121.477435	31.270904	65879786	9	821	3243	None
45687893	阿里家MissAli(静安寺店)	阿里家MissAli	愚园东路20号2楼	121.449219	31.226259	63355016	3	812	3243	None
80541142	Bazaar疆	None	南丹东路111号-临9登云坊	121.443216	31.190488	17721148926	2	865	3243	None
68121097	安曼丽新疆秘制料理	None	莘建东路58弄3号楼101号室	121.3866	31.1156	18916270889	12	849	3243	None
32333218	阿罗新疆餐厅(新世界城店)	阿罗新疆餐厅	南京西路2-68号新世界城9层	121.473684	31.235327	63297066	6	860	3243	None
3648307	耶里夏丽(徐家汇店)	耶里夏丽	肇嘉浜路680号金钟大厦2号楼	121.44945	31.199729	64668388	2	869	3243	None
22167244	疆Jiang•新疆秘制料理	None	胶州路317号	121.44283	31.22904	62155262	3	812	3243	None
23076921	阿里巴巴与四十大盗西域风情餐厅(美兰湖店)	阿里巴巴与四十大盗西域风情餐厅	罗芬路689弄47号	121.357207	31.39982	66867790	13	8443	3243	None
66259597	罗布淖尔(北斗星商业广场店)	罗布淖尔	长临路913-999号北斗星商业广场1层	121.435933	31.323988	56888727	13	834	3243	None
57633972	吾麦尔新疆羊肉串摊	None	金杨路与金口路交口	121.578839	31.247874		5	2869	3243	None
504177	耶里夏丽(天山店)	耶里夏丽	天山路762号巴黎春天西区2层	121.401382	31.211246	62748367	4	840	3243	None
67707258	楼兰新疆主题餐厅(万达广场宝山店)	楼兰新疆主题餐厅	一二八纪念路988号万达广场4楼	121.447005	31.323447	56711677	13	834	3243	None
67695267	楼兰新疆主题餐厅(日月光中心广场店)	楼兰新疆主题餐厅	徐家汇路618号日月光中心广场4层	121.468734	31.205915	33563198	1	838	3243	None
68150087	回乡缘西域餐厅(金桥太茂店)	回乡缘西域餐厅	金高路1882号金桥太茂商业广场4层	121.608324	31.267563	68889677	5	806	3243	None
22637736	伊帕尔汗(羽山店)	伊帕尔汗	羽山路68号	121.53711	31.22921	51305877	5	807	3243	None
2042965	耶里夏丽(枫林店)	耶里夏丽	枫林路147号	121.454763	31.198079	64038882	2	869	3243	None
66139048	耶里夏丽(生态园店)	耶里夏丽	申迪东路399弄188号3号楼A区	121.672695	31.143314	31761825	5	810	3243	None
32498140	楼兰盛宴	None	江文路559弄召楼路国美后面	121.53716	31.060817	34786977	12	8928	3243	None
67352398	ZIRE孜苒清真烧烤(七宝宝龙店)	ZIRE孜苒清真烧烤	新龙路399弄宝龙城市广场T1写字楼一楼沿河	121.353094	31.159515	54780677	12	848	3243	None
20700932	锡伯新疆餐厅(尚浦领世店)	锡伯新疆餐厅	江湾城路99号尚浦商务中心5号楼1层103号	121.509068	31.316482	55886116	10	None	3243	None
67280031	开喜古丽清真主题餐厅	None	曹杨路1636-1638号109-110室	121.406976	31.253034	62051317	7	817	3243	None
58316064	吾麦尔新疆烤肉	None	中原路168号	121.53234	31.31627		10	856	3243	None
65612142	那时新疆·车师(大宁音乐广场店)	那时新疆·车师	万荣路777号大宁音乐广场E座4层401室	121.443843	31.280406	66066772	8	828	3243	None
73603486	那时新疆·乌孙(虹桥南丰城店)	那时新疆·乌孙	遵义路100号虹桥南丰城北区5层	121.407716	31.207445	52996279	4	839	3243	None
66138804	耶里夏丽(奕欧来购物村店)	耶里夏丽	申迪东路88号奕欧来上海购物村月牙畔1300	121.680533	31.13827	31075052	5	810	3243	None
69284766	魔都巴扎新疆餐厅(静安别墅店)	魔都巴扎新疆餐厅	新闸路1705号	121.445551	31.228782	52868717	3	812	3243	None
65631340	新疆火焰山餐厅	None	淞宝路383号	121.501842	31.384122	56843198	13	833	3243	None
91011407	疆Jiang•新疆夜市记忆	None	胶州路273弄6号	121.442845	31.228532	62880700	3	812	3243	None
37947393	新疆味道(江学路店)	新疆味道	江学路877号	121.21176	31.03983	57600960	5937	22981	3243	None
32314424	清真·艾德莱斯	None	文诚路500弄3-103号	121.214256	31.032556	67691290	5937	22981	3243	None
83097187	那时新疆.高昌(宏伊国际广场店)	那时新疆.高昌	南京东路299号宏伊国际广场6F601	121.484655	31.236546	61676557	6	861	3243	None
90336118	北疆饭店(怡丰城店)	北疆饭店	七莘路1507号怡丰城4层	121.363561	31.131206	54479919	12	849	3243	None
18325667	塔哈尔(五角场店)	塔哈尔	政通路189号万达商业广场特力时尚汇4楼409B号铺	121.51293	31.301832	65127637	10	854	3243	None
67759940	塔哈尔(七宝宝龙店)	塔哈尔	漕宝路3299号七宝宝龙城市广场西区1层	121.353718	31.158402	54780581	12	848	3243	None
10342437	古丽仙西域情餐厅(宝地广场店)	古丽仙西域情餐厅	唐山路1018号宝地广场C座2层	121.5111	31.26161	60146977	10	858	3243	None
92202802	兽派米粉 Hungry Beast	None	成都南路93号	121.467736	31.221646	32035165	1	835	3243	None
19477988	纳瓦新疆美食(新淮海坊店)	纳瓦新疆美食	淮海西路680号新淮海坊2层	121.422568	31.196118	62371099	4	843	3243	None
4170587	锡伯新疆餐厅(静安寺店)	锡伯新疆餐厅	常熟路83号神州商务大厦3楼	121.44787	31.217208	54038330	3	812	3243	None
28637113	米范儿MiStyle(静安店)	米范儿MiStyle	愚园路278号	121.442821	31.223286	52789068	3	812	3243	None
17755001	漫驼铃西域风情餐厅(万达广场松江店)	漫驼铃西域风情餐厅	广富林路658弄万达广场3层3022室	121.244093	31.057267	67881678	5937	26146	3243	None
69563446	漫驼铃西域餐厅(环球港店)	漫驼铃西域餐厅	中山北路3300号环球港3层3011室	121.412777359	31.2335510566	62783397	7	9177	3243	None
38319443	古丽仙西域情餐厅(金桥国际广场店)	古丽仙西域情餐厅	张杨路3611号金桥国际广场3座3层	121.579235	31.256672	60450368	5	2869	3243	None
69593795	北疆饭店(大融城店)	北疆饭店	宝安公路3386号大融城4层	121.279697	31.330604	69581722	5938	22991	3243	None
4708474	漫驼铃西域餐厅(大华澳州广场店)	漫驼铃西域餐厅	大华路538号大华澳州广场1层	121.414523	31.272275	66291678	13	831	3243	None
17874760	古丽仙西域情餐厅(疁城新天地店)	古丽仙西域情餐厅	塔城路295号16幢2号疁城新天地1层	121.255129	31.38211	59537899	5938	5946	3243	None
13765120	塔哈尔(龙之梦购物中心莘庄店)	塔哈尔	沪闵路6088号龙之梦购物中心B2层B2-33	121.378744	31.107888	54220019	12	849	3243	None
91995238	壹把火新疆家园	None	浦三路720-2号	121.517667	31.185917	17502198687	5	8446	3243	None
93181835	西域疆南(文峰广场店)	西域疆南	张杨北路801号文峰广场3楼静海小镇大型美食街区03-04单元	121.58728	31.27108	68367718	5	806	3243	None
68184773	伊帕尔汗(富荟店)	伊帕尔汗	樱花路80弄富荟广场B区一层27号	121.545676	31.204321	58300968	5	803	3243	None
79586408	边疆有料新疆餐厅(开元地中海店)	边疆有料新疆餐厅	新松江路927号开元地中海3楼	121.22056	31.038085	57770277	5937	5941	3243	None
24630627	古丽仙西域情餐厅(中冶祥腾城市广场店)	古丽仙西域情餐厅	真南路4500号中冶祥腾城市广场2层	121.322993	31.295788	39982757	5938	5944	3243	None
48318627	米赫曼新疆风味餐厅	None	老沪闵路746号	121.429481	31.142507	64232270	2	873	3243	None
67825571	Urumqi辣风芹新疆料理	None	长寿路285号	121.439074	31.240698	55889806	7	815	3243	None
67134387	回乡缘西域餐厅(百联嘉定购物中心店)	回乡缘西域餐厅	澄浏中路3172号百联嘉定购物中心3层	121.278516	31.386502	69986833	5938	5946	3243	None
4543344	西域盛宴(古美店)	西域盛宴	古美路1488号	121.399377	31.160163	34011003	12	853	3243	None
20684772	二道桥1881	None	花园路171号	121.475081	31.271906	56651881	9	821	3243	None
6163777	漫驼铃西域餐厅(江桥万达店)	漫驼铃西域餐厅	江桥万达广场3楼3028室	121.324021	31.240239	60297768	5938	5962	3243	None
23401945	梦回西域清真餐厅(碧江广场店)	梦回西域清真餐厅	鹤庆路900号碧江广场1号楼3层	121.404182	31.00638	64507779	12	852	3243	None
67961388	努尔买买提新疆羊肉串烤	None	华灵路780号	121.42293	31.278561	13120662788	13	831	3243	None
69162368	新疆美味羊肉串	None	真光路1258-1288号	121.382627334	31.245083717		7	818	3243	None
